target_name,object_type,date,x_au,y_au,z_au,dist_from_sun_au
Mercury,planet,01/01/1995,0.295948,-0.287136,-0.050622,0.415446
Mercury,planet,01/21/1995,0.202083,0.239764,0.001034,0.313569
Mercury,planet,02/10/1995,-0.351576,0.096598,0.040165,0.36681
Mercury,planet,03/02/1995,-0.268738,-0.369525,-0.005514,0.456945
Mercury,planet,03/22/1995,0.153519,-0.418219,-0.048254,0.448111
Mercury,planet,04/11/1995,0.34543,0.03517,-0.028837,0.348411
Mercury,planet,05/01/1995,-0.180308,0.267485,0.038401,0.32486
Mercury,planet,05/21/1995,-0.372567,-0.214853,0.016651,0.430401
Mercury,planet,06/10/1995,-0.02176,-0.462955,-0.035818,0.464848
Mercury,planet,06/30/1995,0.341644,-0.190568,-0.046928,0.394004
Mercury,planet,07/20/1995,0.078852,0.296764,0.017002,0.307531
Mercury,planet,08/09/1995,-0.388475,-0.011564,0.034716,0.390194
Mercury,planet,08/29/1995,-0.193283,-0.421599,-0.016695,0.464093
Mercury,planet,09/18/1995,0.232827,-0.361824,-0.050928,0.433265
Mercury,planet,10/08/1995,0.291461,0.149342,-0.014557,0.327817
Mercury,planet,10/28/1995,-0.283546,0.191526,0.041673,0.344698
Mercury,planet,11/17/1995,-0.328378,-0.301618,0.005507,0.44591
Mercury,planet,12/07/1995,0.069257,-0.451126,-0.043207,0.458452
Mercury,planet,12/27/1995,0.360065,-0.079034,-0.039508,0.370748
Mercury,planet,01/16/1996,-0.057321,0.30507,0.030181,0.311872
Mercury,planet,02/05/1996,-0.393594,-0.119038,0.026407,0.412048
Mercury,planet,02/25/1996,-0.10839,-0.453121,-0.027063,0.46669
Mercury,planet,03/16/1996,0.298092,-0.283821,-0.050547,0.414691
Mercury,planet,04/05/1996,0.197917,0.242691,0.001656,0.313166
Mercury,planet,04/25/1996,-0.35358,0.092613,0.040022,0.367693
Mercury,planet,05/15/1996,-0.266099,-0.371853,-0.005948,0.457295
Mercury,planet,06/04/1996,0.156711,-0.416496,-0.048406,0.447628
Mercury,planet,06/24/1996,0.344134,0.039652,-0.028351,0.347569
Mercury,planet,07/14/1996,-0.184737,0.265209,0.038621,0.325507
Mercury,planet,08/03/1996,-0.371272,-0.218406,0.016241,0.431054
Mercury,planet,08/23/1996,-0.018295,-0.462921,-0.036134,0.464689
Mercury,planet,09/12/1996,0.342888,-0.186578,-0.046715,0.393149
Mercury,planet,10/02/1996,0.073795,0.298002,0.017568,0.307505
Mercury,planet,10/22/1996,-0.38922,-0.015708,0.034445,0.391057
Mercury,planet,11/11/1996,-0.190202,-0.42318,-0.017108,0.464274
Mercury,planet,12/01/1996,0.235602,-0.359249,-0.050972,0.432627
Mercury,planet,12/21/1996,0.288616,0.153373,-0.013965,0.327135
Mercury,planet,01/10/1997,-0.286828,0.1881,0.041694,0.345529
Mercury,planet,01/30/1997,-0.32631,-0.304604,0.005072,0.446416
Mercury,planet,02/19/1997,0.07268,-0.450226,-0.043448,0.45812
Mercury,planet,03/11/1997,0.360135,-0.074595,-0.039151,0.369857
Mercury,planet,03/31/1997,-0.062434,0.304396,0.030595,0.312236
Mercury,planet,04/20/1997,-0.393214,-0.12299,0.026047,0.412822
Mercury,planet,05/10/1997,-0.105032,-0.453894,-0.027435,0.466695
Mercury,planet,05/30/1997,0.300215,-0.280459,-0.050467,0.413924
Mercury,planet,06/19/1997,0.193683,0.24558,0.002282,0.312775
Mercury,planet,07/09/1997,-0.355546,0.088603,0.039874,0.368583
Mercury,planet,07/29/1997,-0.263433,-0.374158,-0.006382,0.457637
Mercury,planet,08/18/1997,0.159905,-0.414725,-0.048555,0.447129
Mercury,planet,09/07/1997,0.34277,0.044167,-0.027855,0.346724
Mercury,planet,09/27/1997,-0.189155,0.262875,0.038836,0.326176
Mercury,planet,10/17/1997,-0.369948,-0.221941,0.015828,0.431706
Mercury,planet,11/06/1997,-0.014825,-0.462849,-0.036448,0.464519
Mercury,planet,11/26/1997,0.344096,-0.182546,-0.046496,0.392284
Mercury,planet,12/16/1997,0.068699,0.299177,0.018133,0.307498
Mercury,planet,01/05/1998,-0.389926,-0.019852,0.03417,0.391924
Mercury,planet,01/25/1998,-0.18711,-0.424728,-0.01752,0.464447
Mercury,planet,02/14/1998,0.238359,-0.356632,-0.051011,0.431977
Mercury,planet,03/06/1998,0.285699,0.157392,-0.013367,0.326458
Mercury,planet,03/26/1998,-0.290072,0.184642,0.041709,0.346373
Mercury,planet,04/15/1998,-0.324223,-0.307562,0.004637,0.446919
Mercury,planet,05/05/1998,0.076091,-0.449293,-0.043686,0.45778
Mercury,planet,05/25/1998,0.360151,-0.070145,-0.038788,0.368963
Mercury,planet,06/14/1998,-0.067541,0.303652,0.031004,0.312614
Mercury,planet,07/04/1998,-0.392798,-0.12693,0.025686,0.413596
Mercury,planet,07/24/1998,-0.101673,-0.454635,-0.027806,0.466694
Mercury,planet,08/13/1998,0.302304,-0.277067,-0.050381,0.413149
Mercury,planet,09/02/1998,0.189394,0.24842,0.002909,0.312396
Mercury,planet,09/22/1998,-0.357467,0.084582,0.039721,0.369479
Mercury,planet,10/12/1998,-0.260758,-0.376431,-0.006816,0.457975
Mercury,planet,11/01/1998,0.163076,-0.412926,-0.0487,0.446625
Mercury,planet,11/21/1998,0.341348,0.048664,-0.027356,0.345882
Mercury,planet,12/11/1998,-0.193532,0.260489,0.039043,0.326854
Mercury,planet,12/31/1998,-0.368597,-0.225452,0.015416,0.432354
Mercury,planet,01/20/1999,-0.011365,-0.462747,-0.036758,0.464344
Mercury,planet,02/09/1999,0.345258,-0.178505,-0.046272,0.391418
Mercury,planet,03/01/1999,0.063597,0.300276,0.018692,0.307506
Mercury,planet,03/21/1999,-0.390587,-0.023982,0.033892,0.392787
Mercury,planet,04/10/1999,-0.184019,-0.426243,-0.017929,0.464615
Mercury,planet,04/30/1999,0.24108,-0.354001,-0.051046,0.431326
Mercury,planet,05/20/1999,0.282737,0.161357,-0.012771,0.32579
Mercury,planet,06/09/1999,-0.293257,0.181161,0.041716,0.347216
Mercury,planet,06/29/1999,-0.32212,-0.310487,0.004203,0.447416
Mercury,planet,07/19/1999,0.079478,-0.448335,-0.043919,0.457439
Mercury,planet,08/08/1999,0.360116,-0.065713,-0.038422,0.368073
Mercury,planet,08/28/1999,-0.07261,0.302837,0.031403,0.312999
Mercury,planet,09/17/1999,-0.392345,-0.130846,0.025323,0.414363
Mercury,planet,10/07/1999,-0.098323,-0.455345,-0.028172,0.466691
Mercury,planet,10/27/1999,0.30435,-0.273673,-0.050291,0.412377
Mercury,planet,11/16/1999,0.185085,0.25118,0.003531,0.312026
Mercury,planet,12/06/1999,-0.359331,0.080554,0.039562,0.370369
Mercury,planet,12/26/1999,-0.258069,-0.378676,-0.007247,0.458309
Mercury,planet,01/15/2000,0.166221,-0.41111,-0.04884,0.446123
Mercury,planet,02/04/2000,0.339879,0.053119,-0.026857,0.345052
Mercury,planet,02/24/2000,-0.197845,0.258057,0.03924,0.32753
Mercury,planet,03/15/2000,-0.367214,-0.228938,0.015003,0.432994
Mercury,planet,04/04/2000,-0.007914,-0.462618,-0.037065,0.464168
Mercury,planet,04/24/2000,0.346376,-0.174473,-0.046045,0.39056
Mercury,planet,05/14/2000,0.058513,0.301291,0.019242,0.307523
Mercury,planet,06/03/2000,-0.391195,-0.028102,0.03361,0.39364
Mercury,planet,06/23/2000,-0.180918,-0.427729,-0.018336,0.464779
Mercury,planet,07/13/2000,0.243775,-0.351354,-0.051077,0.43068
Mercury,planet,08/02/2000,0.279744,0.165261,-0.012176,0.32514
Mercury,planet,08/22/2000,-0.296369,0.177666,0.041716,0.348052
Mercury,planet,09/11/2000,-0.319991,-0.313382,0.00377,0.447903
Mercury,planet,10/01/2000,0.082853,-0.447352,-0.044149,0.457097
Mercury,planet,10/21/2000,0.360032,-0.061297,-0.038052,0.36719
Mercury,planet,11/10/2000,-0.077645,0.301951,0.031793,0.313391
Mercury,planet,11/30/2000,-0.391849,-0.134751,0.024957,0.415122
Mercury,planet,12/20/2000,-0.094964,-0.456028,-0.028537,0.466684
Mercury,planet,01/09/2001,0.306365,-0.270262,-0.050197,0.411608
Mercury,planet,01/29/2001,0.180749,0.253873,0.004149,0.311671
Mercury,planet,02/18/2001,-0.361139,0.076518,0.039397,0.371252
Mercury,planet,03/10/2001,-0.255356,-0.380896,-0.007678,0.458637
Mercury,planet,03/30/2001,0.169356,-0.409263,-0.048977,0.445619
Mercury,planet,04/19/2001,0.338356,0.057558,-0.026353,0.344227
Mercury,planet,05/09/2001,-0.202114,0.255572,0.039428,0.32821
Mercury,planet,05/29/2001,-0.365792,-0.23241,0.014588,0.433625
Mercury,planet,06/18/2001,-0.004452,-0.462458,-0.03737,0.463987
Mercury,planet,07/08/2001,0.34746,-0.170419,-0.045812,0.389705
Mercury,planet,07/28/2001,0.053426,0.302234,0.019786,0.307557
Mercury,planet,08/17/2001,-0.391752,-0.032219,0.033324,0.394485
Mercury,planet,09/06/2001,-0.177792,-0.429187,-0.018743,0.464933
Mercury,planet,09/26/2001,0.246458,-0.34867,-0.051103,0.430028
Mercury,planet,10/16/2001,0.276689,0.169139,-0.011578,0.324498
Mercury,planet,11/05/2001,-0.299438,0.174133,0.041708,0.348891
Mercury,planet,11/25/2001,-0.317827,-0.316263,0.003335,0.448383
Mercury,planet,12/15/2001,0.086239,-0.446329,-0.044376,0.456745
Mercury,planet,01/04/2002,0.359899,-0.056845,-0.037675,0.366304
Mercury,planet,01/24/2002,-0.082679,0.300997,0.032177,0.3138
Mercury,planet,02/13/2002,-0.391314,-0.138651,0.024588,0.415879
Mercury,planet,03/05/2002,-0.091586,-0.456677,-0.028901,0.466666
Mercury,planet,03/25/2002,0.30836,-0.2668,-0.050096,0.410826
Mercury,planet,04/14/2002,0.176346,0.256527,0.004771,0.311331
Mercury,planet,05/04/2002,-0.362906,0.072461,0.039227,0.372143
Mercury,planet,05/24/2002,-0.252617,-0.383092,-0.00811,0.458956
Mercury,planet,06/13/2002,0.172492,-0.407372,-0.04911,0.445104
Mercury,planet,07/03/2002,0.336769,0.062013,-0.025842,0.343405
Mercury,planet,07/23/2002,-0.206358,0.253033,0.03961,0.328904
Mercury,planet,08/12/2002,-0.364336,-0.235868,0.01417,0.434253
Mercury,planet,09/01/2002,-0.000977,-0.462261,-0.037673,0.463794
Mercury,planet,09/21/2002,0.348506,-0.166317,-0.045572,0.388838
Mercury,planet,10/11/2002,0.048292,0.303113,0.02033,0.307609
Mercury,planet,10/31/2002,-0.392272,-0.036347,0.033033,0.395335
Mercury,planet,11/20/2002,-0.174646,-0.430618,-0.01915,0.46508
Mercury,planet,12/10/2002,0.24913,-0.345938,-0.051125,0.429363
Mercury,planet,12/30/2002,0.273558,0.173009,-0.010973,0.323861
Mercury,planet,01/19/2003,-0.302474,0.170557,0.041693,0.349741
Mercury,planet,02/08/2003,-0.315634,-0.319126,0.002898,0.448859
Mercury,planet,02/28/2003,0.089632,-0.445263,-0.044601,0.456379
Mercury,planet,03/20/2003,0.359712,-0.052351,-0.03729,0.365409
Mercury,planet,04/09/2003,-0.087726,0.299976,0.032557,0.314231
Mercury,planet,04/29/2003,-0.390743,-0.142544,0.024216,0.416636
Mercury,planet,05/19/2003,-0.088195,-0.457293,-0.029263,0.466638
Mercury,planet,06/08/2003,0.31033,-0.263295,-0.04999,0.410034
Mercury,planet,06/28/2003,0.171885,0.259135,0.005395,0.311006
Mercury,planet,07/18/2003,-0.36463,0.06839,0.039051,0.373038
Mercury,planet,08/07/2003,-0.249861,-0.385259,-0.008542,0.459269
Mercury,planet,08/27/2003,0.175616,-0.40544,-0.049239,0.444575
Mercury,planet,09/16/2003,0.335112,0.066481,-0.025324,0.34258
Mercury,planet,10/06/2003,-0.210581,0.25044,0.039786,0.329617
Mercury,planet,10/26/2003,-0.362855,-0.239305,0.013751,0.434879
Mercury,planet,11/15/2003,0.002493,-0.462028,-0.037974,0.463593
Mercury,planet,12/05/2003,0.349509,-0.162191,-0.045326,0.387965
Mercury,planet,12/25/2003,0.043137,0.303922,0.02087,0.307677
Mercury,planet,01/14/2004,-0.39275,-0.040471,0.032738,0.396185
Mercury,planet,02/03/2004,-0.171491,-0.432017,-0.019555,0.46522
Mercury,planet,02/23/2004,0.251777,-0.343173,-0.051142,0.428689
Mercury,planet,03/14/2004,0.270362,0.176849,-0.010365,0.323232
Mercury,planet,04/03/2004,-0.305468,0.166953,0.041673,0.3506
Mercury,planet,04/23/2004,-0.313422,-0.321961,0.002461,0.449331
Mercury,planet,05/13/2004,0.093012,-0.444166,-0.044822,0.456008
Mercury,planet,06/02/2004,0.359472,-0.047857,-0.0369,0.364516
Mercury,planet,06/22/2004,-0.092748,0.298887,0.03293,0.314675
Mercury,planet,07/12/2004,-0.390138,-0.146418,0.023843,0.417389
Mercury,planet,08/01/2004,-0.084807,-0.457876,-0.029623,0.466605
Mercury,planet,08/21/2004,0.312263,-0.259767,-0.049879,0.409237
Mercury,planet,09/10/2004,0.167386,0.261682,0.006017,0.310695
Mercury,planet,09/30/2004,-0.366305,0.064321,0.038872,0.373935
Mercury,planet,10/20/2004,-0.247098,-0.387391,-0.008971,0.459575
Mercury,planet,11/09/2004,0.178713,-0.403483,-0.049364,0.444043
Mercury,planet,11/29/2004,0.333404,0.070917,-0.024804,0.341764
Mercury,planet,12/19/2004,-0.214747,0.247806,0.039953,0.330334
Mercury,planet,01/08/2005,-0.361348,-0.242711,0.013334,0.435499
Mercury,planet,01/28/2005,0.005947,-0.461767,-0.03827,0.463388
Mercury,planet,02/17/2005,0.350463,-0.158068,-0.045076,0.387094
Mercury,planet,03/09/2005,0.037993,0.304651,0.021402,0.307756
Mercury,planet,03/29/2005,-0.393183,-0.04458,0.032441,0.397029
Mercury,planet,04/18/2005,-0.168338,-0.433384,-0.019957,0.465357
Mercury,planet,05/08/2005,0.254386,-0.340397,-0.051155,0.428017
Mercury,planet,05/28/2005,0.267127,0.180628,-0.009758,0.322612
Mercury,planet,06/17/2005,-0.308401,0.163327,0.041646,0.351456
Mercury,planet,07/07/2005,-0.31119,-0.324768,0.002026,0.449797
Mercury,planet,07/27/2005,0.096373,-0.443044,-0.04504,0.455636
Mercury,planet,08/16/2005,0.359182,-0.04338,-0.036507,0.36363
Mercury,planet,09/05/2005,-0.097726,0.297734,0.033292,0.315126
Mercury,planet,09/25/2005,-0.389494,-0.150266,0.023468,0.418135
Mercury,planet,10/15/2005,-0.081423,-0.458429,-0.02998,0.466568
Mercury,planet,11/04/2005,0.314156,-0.256237,-0.049764,0.408446
Mercury,planet,11/24/2005,0.162877,0.264147,0.006633,0.310398
Mercury,planet,12/14/2005,-0.367921,0.060253,0.038687,0.374824
Mercury,planet,01/03/2006,-0.244322,-0.389493,-0.009399,0.459876
Mercury,planet,01/23/2006,0.181787,-0.401507,-0.049485,0.443513
Mercury,planet,02/12/2006,0.331649,0.075313,-0.024283,0.340959
Mercury,planet,03/04/2006,-0.218848,0.245134,0.040111,0.33105
Mercury,planet,03/24/2006,-0.359813,-0.246087,0.012915,0.436109
Mercury,planet,04/13/2006,0.009389,-0.461479,-0.038563,0.463182
Mercury,planet,05/03/2006,0.351371,-0.153952,-0.044823,0.386227
Mercury,planet,05/23/2006,0.032856,0.305299,0.021927,0.307844
Mercury,planet,06/12/2006,-0.393568,-0.048685,0.03214,0.397868
Mercury,planet,07/02/2006,-0.165175,-0.434723,-0.020358,0.46549
Mercury,planet,07/22/2006,0.256969,-0.337598,-0.051163,0.427345
Mercury,planet,08/11/2006,0.263846,0.184357,-0.009151,0.322003
Mercury,planet,08/31/2006,-0.311278,0.159678,0.041611,0.35231
Mercury,planet,09/20/2006,-0.308933,-0.327551,0.00159,0.450257
Mercury,planet,10/10/2006,0.099724,-0.441894,-0.045253,0.455261
Mercury,planet,10/30/2006,0.358842,-0.038912,-0.036109,0.362747
Mercury,planet,11/19/2006,-0.102675,0.29651,0.033647,0.315583
Mercury,planet,12/09/2006,-0.388809,-0.15411,0.02309,0.418874
Mercury,planet,12/29/2006,-0.078027,-0.458954,-0.030335,0.466527
Mercury,planet,01/18/2007,0.31602,-0.252684,-0.049644,0.407654
Mercury,planet,02/07/2007,0.158338,0.266547,0.007246,0.310114
Mercury,planet,02/27/2007,-0.369484,0.056173,0.038496,0.375707
Mercury,planet,03/19/2007,-0.241519,-0.391573,-0.009827,0.460171
Mercury,planet,04/08/2007,0.184853,-0.399499,-0.049602,0.442979
Mercury,planet,04/28/2007,0.329837,0.079695,-0.023757,0.340159
Mercury,planet,05/18/2007,-0.222912,0.242407,0.04026,0.33177
Mercury,planet,06/07/2007,-0.358238,-0.249456,0.012494,0.436714
Mercury,planet,06/27/2007,0.012847,-0.461156,-0.038855,0.462968
Mercury,planet,07/17/2007,0.352243,-0.149798,-0.044562,0.385357
Mercury,planet,08/06/2007,0.027701,0.305878,0.022448,0.307949
Mercury,planet,08/26/2007,-0.393909,-0.052792,0.031835,0.398704
Mercury,planet,09/15/2007,-0.161988,-0.436035,-0.020758,0.465615
Mercury,planet,10/05/2007,0.259541,-0.334758,-0.051166,0.426664
Mercury,planet,10/25/2007,0.260498,0.188063,-0.00854,0.321403
Mercury,planet,11/14/2007,-0.314115,0.155992,0.041569,0.353171
Mercury,planet,12/04/2007,-0.306643,-0.330318,0.001153,0.450712
Mercury,planet,12/24/2007,0.103084,-0.440705,-0.045464,0.454878
Mercury,planet,01/13/2008,0.35845,-0.034417,-0.035705,0.361864
Mercury,planet,02/02/2008,-0.107616,0.295219,0.033994,0.316055
Mercury,planet,02/22/2008,-0.388084,-0.157948,0.022709,0.41961
Mercury,planet,03/13/2008,-0.074611,-0.459447,-0.030689,0.466476
Mercury,planet,04/02/2008,0.31786,-0.249085,-0.049518,0.406854
Mercury,planet,04/22/2008,0.153743,0.268897,0.007861,0.309845
Mercury,planet,05/12/2008,-0.371004,0.052073,0.038299,0.376593
Mercury,planet,06/01/2008,-0.238687,-0.393629,-0.010256,0.460457
Mercury,planet,06/21/2008,0.187922,-0.397445,-0.049715,0.442435
Mercury,planet,07/11/2008,0.327961,0.084087,-0.023225,0.339365
Mercury,planet,07/31/2008,-0.226943,0.239629,0.040403,0.332502
Mercury,planet,08/20/2008,-0.356627,-0.252811,0.012071,0.437312
Mercury,planet,09/09/2008,0.016322,-0.460794,-0.039144,0.462742
Mercury,planet,09/29/2008,0.353077,-0.145596,-0.044294,0.384478
Mercury,planet,10/19/2008,0.022512,0.306393,0.022967,0.308076
Mercury,planet,11/08/2008,-0.394211,-0.056901,0.031525,0.399542
Mercury,planet,11/28/2008,-0.158781,-0.437315,-0.021158,0.465729
Mercury,planet,12/18/2008,0.262101,-0.331868,-0.051165,0.425971
Mercury,planet,01/07/2009,0.257081,0.191753,-0.007924,0.320816
Mercury,planet,01/27/2009,-0.316908,0.152281,0.041522,0.35404
Mercury,planet,02/16/2009,-0.304329,-0.333056,0.000715,0.451158
Mercury,planet,03/08/2009,0.106443,-0.439473,-0.045672,0.454481
Mercury,planet,03/28/2009,0.358001,-0.029891,-0.035293,0.360976
Mercury,planet,04/17/2009,-0.11255,0.293866,0.034337,0.316549
Mercury,planet,05/07/2009,-0.387326,-0.161766,0.022325,0.420342
Mercury,planet,05/27/2009,-0.071191,-0.459904,-0.031042,0.466415
Mercury,planet,06/16/2009,0.31967,-0.245451,-0.049386,0.406047
Mercury,planet,07/06/2009,0.149106,0.27119,0.008475,0.309594
Mercury,planet,07/26/2009,-0.372476,0.047973,0.038098,0.37748
Mercury,planet,08/15/2009,-0.235841,-0.395653,-0.010685,0.460735
Mercury,planet,09/04/2009,0.190973,-0.395353,-0.049824,0.441879
Mercury,planet,09/24/2009,0.326017,0.08848,-0.022686,0.338572
Mercury,planet,10/14/2009,-0.230943,0.236806,0.040539,0.333249
Mercury,planet,11/03/2009,-0.354993,-0.256139,0.011647,0.437907
Mercury,planet,11/23/2009,0.01979,-0.460397,-0.039431,0.462506
Mercury,planet,12/13/2009,0.353866,-0.141372,-0.044021,0.383595
Mercury,planet,01/02/2010,0.017317,0.306838,0.02348,0.308222
Mercury,planet,01/22/2010,-0.394471,-0.060992,0.031213,0.400377
Mercury,planet,02/11/2010,-0.155572,-0.438559,-0.021556,0.465834
Mercury,planet,03/03/2010,0.264632,-0.328948,-0.051158,0.42527
Mercury,planet,03/23/2010,0.253608,0.195404,-0.007306,0.320239
Mercury,planet,04/12/2010,-0.31965,0.148558,0.041468,0.354916
Mercury,planet,05/02/2010,-0.302005,-0.335758,0.000279,0.451598
Mercury,planet,05/22/2010,0.109778,-0.438213,-0.045876,0.454078
Mercury,planet,06/11/2010,0.357499,-0.025376,-0.034877,0.360091
Mercury,planet,07/01/2010,-0.117444,0.292452,0.034671,0.317054
Mercury,planet,07/21/2010,-0.386537,-0.165554,0.021942,0.42107
Mercury,planet,08/10/2010,-0.067785,-0.460327,-0.03139,0.466349
Mercury,planet,08/30/2010,0.321435,-0.241807,-0.04925,0.405236
Mercury,planet,09/19/2010,0.144442,0.273413,0.009086,0.309355
Mercury,planet,10/09/2010,-0.3739,0.043876,0.037893,0.378368
Mercury,planet,10/29/2010,-0.232995,-0.397641,-0.01111,0.461009
Mercury,planet,11/18/2010,0.19399,-0.393242,-0.049929,0.441322
Mercury,planet,12/08/2010,0.324021,0.092832,-0.022146,0.337783
Mercury,planet,12/28/2010,-0.234889,0.233942,0.040667,0.333999
Mercury,planet,01/17/2011,-0.353336,-0.259439,0.011223,0.438498
Mercury,planet,02/06/2011,0.023239,-0.459973,-0.039714,0.462268
Mercury,planet,02/26/2011,0.354605,-0.137155,-0.043743,0.382714
Mercury,planet,03/18/2011,0.012137,0.307204,0.023986,0.308378
Mercury,planet,04/07/2011,-0.394688,-0.065068,0.030899,0.401207
Mercury,planet,04/27/2011,-0.152367,-0.439773,-0.021951,0.465938
Mercury,planet,05/17/2011,0.267123,-0.326023,-0.051148,0.424572
Mercury,planet,06/06/2011,0.250102,0.198985,-0.00669,0.319673
Mercury,planet,06/26/2011,-0.32233,0.144818,0.041408,0.355786
Mercury,planet,07/16/2011,-0.299664,-0.338431,-0.000156,0.452033
Mercury,planet,08/05/2011,0.113091,-0.43693,-0.046076,0.453675
Mercury,planet,08/25/2011,0.356946,-0.020885,-0.034458,0.359213
Mercury,planet,09/14/2011,-0.122292,0.290977,0.034995,0.317565
Mercury,planet,10/04/2011,-0.385714,-0.169317,0.021557,0.421792
Mercury,planet,10/24/2011,-0.064389,-0.460723,-0.031735,0.466281
Mercury,planet,11/13/2011,0.323154,-0.238165,-0.04911,0.40443
Mercury,planet,12/03/2011,0.139763,0.275554,0.00969,0.309123
Mercury,planet,12/23/2011,-0.375272,0.03977,0.037682,0.379251
Mercury,planet,01/12/2012,-0.230134,-0.399606,-0.011534,0.461281
Mercury,planet,02/01/2012,0.196983,-0.391112,-0.05003,0.440765
Mercury,planet,02/21/2012,0.321972,0.097147,-0.021605,0.337002
Mercury,planet,03/12/2012,-0.238784,0.231031,0.040786,0.334749
Mercury,planet,04/01/2012,-0.351647,-0.262722,0.010799,0.439084
Mercury,planet,04/21/2012,0.026683,-0.459523,-0.039994,0.462031
Mercury,planet,05/11/2012,0.355299,-0.132942,-0.043462,0.381838
Mercury,planet,05/31/2012,0.006965,0.307488,0.024484,0.30854
Mercury,planet,06/20/2012,-0.394858,-0.069148,0.03058,0.402032
Mercury,planet,07/10/2012,-0.149143,-0.440964,-0.022345,0.466038
Mercury,planet,07/30/2012,0.269593,-0.32307,-0.051133,0.423875
Mercury,planet,08/19/2012,0.246551,0.202516,-0.006075,0.319119
Mercury,planet,09/08/2012,-0.324957,0.141053,0.041341,0.356654
Mercury,planet,09/28/2012,-0.297291,-0.341085,-0.000591,0.452461
Mercury,planet,10/18/2012,0.116404,-0.435617,-0.046273,0.45327
Mercury,planet,11/07/2012,0.356343,-0.016398,-0.034035,0.35834
Mercury,planet,11/27/2012,-0.12711,0.289433,0.035311,0.31808
Mercury,planet,12/17/2012,-0.384846,-0.173081,0.021169,0.422506
Mercury,planet,01/06/2013,-0.060971,-0.461089,-0.032079,0.466208
Mercury,planet,01/26/2013,0.324849,-0.234485,-0.048964,0.403618
Mercury,planet,02/15/2013,0.135041,0.277636,0.010294,0.308907
Mercury,planet,03/07/2013,-0.376598,0.035647,0.037466,0.380132
Mercury,planet,03/27/2013,-0.227244,-0.401548,-0.011959,0.461545
Mercury,planet,04/16/2013,0.199974,-0.38894,-0.050127,0.440201
Mercury,planet,05/06/2013,0.319859,0.10146,-0.021058,0.336225
Mercury,planet,05/26/2013,-0.242647,0.228068,0.040898,0.335508
Mercury,planet,06/15/2013,-0.34992,-0.265996,0.010372,0.439665
Mercury,planet,07/05/2013,0.030145,-0.459036,-0.040272,0.461784
Mercury,planet,07/25/2013,0.355955,-0.128689,-0.043174,0.380957
Mercury,planet,08/14/2013,0.001778,0.307705,0.024978,0.308722
Mercury,planet,09/03/2013,-0.394984,-0.073229,0.030257,0.402853
Mercury,planet,09/23/2013,-0.145894,-0.442125,-0.022739,0.466129
Mercury,planet,10/13/2013,0.272052,-0.320073,-0.051113,0.423168
Mercury,planet,11/02/2013,0.242932,0.206021,-0.005456,0.318575
Mercury,planet,11/22/2013,-0.327542,0.137253,0.041266,0.357526
Mercury,planet,12/12/2013,-0.294884,-0.343723,-0.001029,0.452883
Mercury,planet,01/01/2014,0.119727,-0.434261,-0.046467,0.452854
Mercury,planet,01/21/2014,0.355684,-0.011878,-0.033604,0.357466
Mercury,planet,02/10/2014,-0.131922,0.287823,0.035621,0.318613
Mercury,planet,03/02/2014,-0.383939,-0.176839,0.020777,0.423217
Mercury,planet,03/22/2014,-0.057532,-0.461421,-0.032423,0.466122
Mercury,planet,04/11/2014,0.32652,-0.230751,-0.048812,0.402795
Mercury,planet,05/01/2014,0.130258,0.27967,0.0109,0.308709
Mercury,planet,05/21/2014,-0.377883,0.031512,0.037245,0.381019
Mercury,planet,06/10/2014,-0.224329,-0.403463,-0.012384,0.4618
Mercury,planet,06/30/2014,0.202964,-0.386719,-0.050219,0.439623
Mercury,planet,07/20/2014,0.317679,0.105784,-0.020503,0.335456
Mercury,planet,08/09/2014,-0.246474,0.225065,0.041003,0.336281
Mercury,planet,08/29/2014,-0.348164,-0.269245,0.009944,0.440239
Mercury,planet,09/18/2014,0.03361,-0.458509,-0.040547,0.461524
Mercury,planet,10/08/2014,0.356566,-0.124396,-0.042878,0.380069
Mercury,planet,10/28/2014,-0.003432,0.307854,0.025469,0.308924
Mercury,planet,11/17/2014,-0.395072,-0.077304,0.029931,0.403675
Mercury,planet,12/07/2014,-0.142635,-0.443252,-0.023131,0.466211
Mercury,planet,12/27/2014,0.27449,-0.317034,-0.051088,0.422451
Mercury,planet,01/16/2015,0.239252,0.209494,-0.004833,0.318044
Mercury,planet,02/05/2015,-0.330081,0.133434,0.041186,0.358405
Mercury,planet,02/25/2015,-0.292458,-0.346331,-0.001467,0.453297
Mercury,planet,03/17/2015,0.123041,-0.432867,-0.046657,0.452426
Mercury,planet,04/06/2015,0.354966,-0.007342,-0.033166,0.356588
Mercury,planet,04/26/2015,-0.136718,0.286152,0.035924,0.319163
Mercury,planet,05/16/2015,-0.383001,-0.180577,0.020384,0.423926
Mercury,planet,06/05/2015,-0.05409,-0.461717,-0.032764,0.466028
Mercury,planet,06/25/2015,0.328157,-0.226988,-0.048654,0.401968
Mercury,planet,07/15/2015,0.125448,0.281641,0.011504,0.30853
Mercury,planet,08/04/2015,-0.379118,0.027384,0.03702,0.381904
Mercury,planet,08/24/2015,-0.221405,-0.405343,-0.012808,0.462047
Mercury,planet,09/13/2015,0.205932,-0.384467,-0.050308,0.439037
Mercury,planet,10/03/2015,0.315436,0.110091,-0.019944,0.334691
